2 25 23 0 5
2 26 23 0 4
2 27 12 0 6
2 28 51 0 5
2 29 13 0 4
2 30 34 0 8
2 31 1 0 1
2 32 0 0 2
2 33 0 0 0
2 34 4 0 3
2 35 4 0 0
2 36 8 0 6
2 37 3 0 2
2 38 4 0 1
2 40 0 0 1
2 42 13 0 2
2 43 4 0 3
2 44 18 0 10
2 45 41 0 8
2 46 4 0 0
2 47 1 0 1
2 48 2 0 1
2 49 9 0 0
2 50 6 0 2
2 51 5 0 0
2 52 4 0 0
2 53 5 0 2
2 54 6 0 0
2 55 5 0 0
2 56 5 0 2
2 57 74 0 18
2 58 7 0 2
2 59 2 0 0
2 60 8 0 3
2 61 14 0 5
2 62 12 0 1
2 63 12 0 2
2 64 10 0 2
2 65 4 0 3
2 66 0 0 2
2 67 17 0 3
2 68 10 0 2
2 69 6 0 4
2 70 7 0 2
2 71 5 0 3
2 72 4 0 4
2 73 4 0 8
2 74 2 0 2
2 75 6 0 3
2 76 3 0 4
2 77 1 0 2
2 78 2 0 1
2 79 2 0 2
2 80 3 0 2
2 81 1 0 3
2 82 11 0 1
2 83 23 0 14
2 84 10 0 0
2 85 16 0 4
2 87 34 0 4
2 88 5 0 4
2 90 11 0 5
2 91 9 0 2
2 92 4 0 6
2 93 6 0 1
2 94 0 0 4
2 96 26 0 2
2 97 3 0 4
2 98 10 0 1
2 99 0 0 4
2 101 0 0 2
2 102 6 0 3
2 103 6 0 2
2 106 5 0 3
2 108 1 0 5
2 109 0 0 4
2 110 3 0 0
2 111 6 0 4
2 112 32 0 7
2 113 1 0 1
2 114 19 0 10
2 115 2 0 1
2 116 1 0 1
2 117 7 0 3
2 118 15 0 4
2 119 17 0 2
2 120 0 0 0
2 121 4 0 1
2 122 0 0 1
2 126 12 0 3
2 129 1 0 2
2 130 1 0 13
2 131 12 0 7
2 132 4 0 5
2 133 2 0 3
3 4 107 100 74
3 5 61 100 9
3 6 13 7 2
3 7 24 23 84
3 8 34 41 13
3 9 14 100 4
3 10 61 100 47
3 11 43 87 9
3 12 84 34 21
3 13 22 79 3
3 14 140 76 68
3 15 22 100 1
3 16 104 59 67
3 17 51 23 7
3 18 22 73 2
3 19 58 64 9
3 20 28 46 8
3 21 9 77 19
3 22 14 40 1
3 23 32 64 4
3 24 7 63 1
3 25 25 100 7
3 26 6 48 2
3 27 12 16 6
3 28 46 53 9
3 29 15 20 2
3 30 29 16 6
3 32 0 67 5
3 33 0 10 0
3 40 0 12 3
3 47 16 34 3
3 57 14 0 2
3 59 0 25 0
3 81 4 100 5
3 82 8 24 3
3 83 44 100 4
3 84 21 51 3
3 85 22 26 4
3 86 24 48 2
3 87 13 13 0
3 91 2 24 2
3 92 3 13 2
3 96 19 80 1
3 97 3 100 3
3 98 22 23 1
3 102 23 78 6
3 103 34 93 3
3 104 7 100 3
3 106 2 47 2
3 108 12 100 3
1 114 29 100 6
1 115 0 100 1
3 118 26 94 5
3 119 26 83 4
3 122 22 100 1
4 5 4 100 11
4 6 13 20 6
4 7 0 57 94
4 8 22 79 7
4 9 10 100 5
4 10 65 61 35
4 11 27 100 8
4 12 52 70 7
4 13 14 100 3
4 14 0 100 52
4 15 45 100 5
4 16 0 93 52
4 17 0 25 4
4 18 35 100 5
4 19 44 100 66
4 20 33 50 13
4 21 25 100 13
4 22 12 68 4
4 23 22 100 3
4 25 0 100 6
4 26 4 65 1
4 27 2 20 7
4 28 25 100 6
4 29 0 38 1
4 30 23 35 6
4 32 0 100 3
4 33 0 36 1
4 39 0 33 3
4 44 0 89 1
4 45 0 55 2
4 46 5 0 2
4 47 15 95 3
4 54 0 100 1
4 56 1 100 4
4 57 27 0 6
4 59 0 53 0
4 61 6 59 2
4 62 3 25 1
4 64 0 96 0
4 73 0 100 0
4 75 2 100 5
4 81 5 100 24
4 82 0 82 1
4 83 8 100 11
4 84 36 100 19
4 85 0 43 1
4 86 0 84 0
4 88 0 100 1
4 89 0 100 2
4 90 9 0 11
4 92 0 38 3
4 93 0 84 2
4 97 4 100 5
4 98 5 46 3
4 99 0 83 2
4 101 0 100 1
4 102 0 100 3
4 104 0 100 6
4 106 5 72 3
4 108 0 100 1
4 109 0 100 4
4 111 3 59 2
4 114 6 100 27
4 115 1 100 0
4 116 0 32 2
4 118 0 100 3
4 122 0 100 1
4 123 0 36 3
4 124 0 92 1
4 125 0 100 4
4 126 0 75 6
4 131 0 100 6
4 132 0 7 1
5 6 10 10 5
5 7 0 17 6
5 8 11 32 3
5 9 1 100 4
5 10 9 97 6
5 11 23 100 15
5 12 31 28 7
5 13 9 62 3
5 14 0 82 6
5 15 7 100 2
5 16 0 65 38
5 17 0 14 4
5 18 13 60 2
5 19 23 59 3
5 20 24 32 5
5 21 9 63 16
5 22 10 40 4
5 23 14 53 2
5 25 0 100 3
5 26 4 44 2
5 27 4 19 7
5 28 34 69 4
5 29 6 22 5
5 30 17 20 3
5 31 0 55 1
5 33 0 14 0
5 34 0 60 0
5 36 0 53 0
5 39 0 15 4
5 47 2 30 1
5 49 33 54 15
5 50 0 77 4
5 59 1 33 0
5 81 3 100 1
5 83 7 100 4
5 84 4 87 11
5 85 5 25 4
5 86 5 30 0
5 89 0 94 1
5 92 0 20 4
5 97 1 0 2
5 98 8 21 5
5 102 1 100 4
5 103 4 92 4
5 106 0 43 5
5 108 6 100 5
5 109 0 56 1
5 114 15 100 7
5 115 6 100 4
5 118 0 100 7
5 119 76 72 14
5 122 0 100 1
6 7 4 1 1
6 8 23 3 6
6 9 3 11 6
6 11 11 11 7
6 12 14 5 5
6 13 5 10 5
6 14 12 6 4
6 15 12 10 3
6 16 11 9 5
6 17 5 0 1
6 18 16 0 3
6 19 10 13 1
6 20 43 7 9
6 21 3 7 5
6 25 6 7 3
6 26 0 6 2
6 27 3 6 4
6 28 14 4 8
6 29 1 2 1
6 30 14 3 4
6 31 1 9 0
6 32 1 5 0
6 35 4 0 2
6 37 2 8 0
6 38 2 5 1
6 42 6 10 0
6 49 0 2 3
6 57 5 0 0
6 89 0 10 7
6 104 0 13 4
6 108 0 10 4
6 114 2 17 5
6 123 0 0 1
7 8 4 9 24
7 9 0 54 2
7 10 10 0 17
7 11 6 21 10
7 12 9 8 3
7 14 0 15 15
7 15 0 33 1
7 16 0 10 19
7 17 0 6 3
7 18 0 12 5
7 19 0 11 7
7 20 7 8 4
7 21 0 13 3
7 22 1 3 3
7 25 0 28 12
7 27 5 0 2
7 28 10 14 6
7 30 0 4 5
7 47 1 7 3
7 57 5 0 18
7 75 1 9 2
7 83 0 45 3
7 84 2 13 0
7 87 1 6 2
7 92 0 3 4
7 97 0 22 4
7 99 0 8 2
7 104 0 32 8
7 108 1 18 4
7 114 0 37 5
8 9 6 50 11
8 10 6 0 5
8 11 15 20 10
8 12 25 10 9
8 14 31 25 5
8 15 19 25 0
8 18 18 9 2
8 19 19 20 2
8 20 30 8 21
8 21 3 20 2
8 22 6 26 21
8 24 11 6 2
8 25 6 26 7
8 26 8 17 2
8 27 10 3 7
8 28 23 13 14
8 29 17 7 4
8 30 21 7 7
8 47 7 10 1
8 57 7 0 1
8 81 3 49 1
8 82 4 28 2
8 83 20 100 10
8 84 11 20 5
8 85 0 2 2
8 86 0 11 1
8 87 8 9 7
8 88 6 53 1
8 97 0 36 6
8 102 1 30 1
8 106 3 3 1
8 108 0 30 3
8 114 5 48 14
8 119 7 18 3
8 122 3 30 3 
9 10 6 0 4
9 11 5 97 4
9 12 12 44 6
9 13 3 85 2
9 14 10 83 1
9 15 19 100 1
9 16 11 39 5
9 17 3 30 5
9 18 10 84 2
9 19 4 74 0
9 20 7 48 6
9 21 3 100 2
9 22 6 45 3
9 23 4 73 3
9 24 3 80 1
9 25 0 100 3
9 26 5 44 4
9 27 20 18 11
9 28 6 23 4
9 29 9 80 5
9 30 6 21 4
9 40 0 42 1
9 47 4 48 1
9 57 3 0 1
9 59 0 40 2
9 72 0 75 0
9 75 0 68 1
9 81 0 100 1
9 84 4 84 2
9 85 9 22 2
9 87 11 15 3
9 90 3 0 5
9 92 2 39 4
9 96 6 98 1
9 97 2 100 4
9 98 3 40 3
9 109 0 75 1
9 113 0 14 0
9 114 2 100 4
9 116 2 15 2
10 11 17 0 6
10 12 21 0 8
10 13 0 0 1
10 14 44 0 5
10 15 7 0 0
10 16 19 0 10
10 17 4 0 4
10 18 4 0 4
10 19 20 0 11
10 20 2 0 4
10 21 11 0 8
10 22 3 0 0
10 23 1 0 2
10 25 9 0 20
10 27 6 0 6
10 28 5 0 5
10 29 4 0 2
10 30 5 0 2
10 39 0 0 1
10 47 2 0 0
10 51 0 0 1
10 57 5 0 3
10 60 0 0 1
10 83 3 0 0
10 84 4 0 0
10 86 2 0 0
10 92 1 0 3
10 95 0 0 4
10 102 1 0 2
10 103 1 0 0
10 104 0 0 1
10 109 0 0 2
10 114 0 0 3
11 12 62 27 21
11 13 3 28 6
11 14 26 57 8
11 15 15 77 2
11 16 24 38 10
11 17 22 18 15
11 18 12 49 3
11 19 14 53 4
11 20 11 20 6
11 21 6 57 3
11 22 7 22 3
11 23 5 29 4
11 24 7 77 3
11 25 16 100 11
11 26 2 24 4
11 27 4 12 4
11 28 30 29 7
11 29 6 12 4
11 30 12 14 6
11 32 0 28 2
11 46 1 0 0
11 47 1 24 1
11 57 7 0 2
11 81 1 100 0
11 82 2 22 2
11 83 6 100 6
11 84 3 42 2
11 85 1 15 1
11 86 4 30 1
11 87 9 20 4
11 91 1 17 2
11 92 2 8 4
11 94 0 0 2
11 96 7 49 2
11 97 1 100 6
11 98 0 16 5
11 102 4 73 4
11 104 0 97 9
11 108 2 90 5
11 114 8 100 6
11 116 3 12 5
11 117 0 100 4
11 118 3 48 2
11 119 6 34 2
11 122 2 75 1
11 123 0 17 0
12 13 16 29 4
12 14 67 35 25
12 15 22 43 2
12 16 37 14 19
12 17 40 6 20
12 18 23 8 1
12 19 31 23 4
12 20 29 15 9
12 21 9 15 4
12 22 10 9 3
12 23 21 18 0
12 24 0 9 2
12 25 29 25 3
12 26 12 22 5
12 27 1 4 8
12 28 45 18 12
12 29 17 7 3
12 30 29 8 11
12 34 2 18 0
12 44 0 19 1
12 46 17 0 11
12 47 10 7 2
12 54 0 21 2
12 57 11 0 3
12 59 1 9 1
12 81 3 38 1
12 82 1 14 3
12 83 12 72 4
12 84 8 14 8
12 85 10 6 4
12 86 12 10 1
12 87 13 5 2
12 88 4 38 2
12 93 14 18 10
12 96 14 29 1
12 97 0 23 4
12 98 47 7 4
12 101 0 60 4
12 102 5 25 5
12 104 2 34 2
12 105 0 27 3
12 106 4 10 2
12 108 1 24 4
12 109 0 18 2
12 114 17 47 6
12 115  0 31 2
12 116 1 6 2
12 118 6 11 3
12 119 3 9 2
12 122 4 23 2
12 123 0 4 2
12 124 0 12 2
12 125 0 7 2
12 126 3 3 4
13 14 14 43 5
13 16 9 25 6
13 19 14 30 5
13 22 3 16 11
13 23 64 41 38
13 27 0 8 5
13 28 9 49 7
13 31 0 41 0
13 32 0 33 2
13 37 0 45 0
13 83 6 100 6
13 84 3 32 1
13 87 11 7 2
13 88 5 100 2
13 89 2 100 1
13 94 3 0 2
13 96 1 67 2
13 97 1 0 3
13 98 2 15 3
13 101 0 49 2
13 102 0 68 2
13 104 2 63 3
13 106 2 26 2
13 114 4 100 3
13 119 3 18 2
13 122 0 76 3
13 124 5 30 2
13 125 0 21 2
14 15 21 68 2
14 16 0 48 24
14 17 0 14 4
14 18 20 30 2
14 19 30 51 2
14 20 29 20 5
14 21 6 48 2
14 22 11 31 2
14 23 20 35 2
14 25 0 18 6
14 26 7 48 3
14 27 14 10 4
14 28 28 28 6
14 29 9 14 3
14 30 19 19 4
14 37 0 33 0
14 40 0 33 2
14 47 14 38 3
14 57 14 0 2
14 59 3 22 1
14 81 10 100 4
14 83 14 100 4
14 84 31 34 2
14 85 18 8 6
14 86 15 27 3
14 87 11 10 0
14 88 2 100 3
14 90 0 0 2
14 97 2 63 5
14 102 11 72 6
14 104 2 91 5
14 108 4 69 3
14 114 22 100 6
14 118 0 45 5
14 119 10 79 3
14 122 0 83 5
14 124 0 78 2
14 124 0 25 2
31 33 0 3 0
31 34 4 29 0
31 35 3 10 1
31 36 12 28 0
31 37 14 17 0
31 41 1 19 1
31 42 9 60 1
31 43 10 33 1
31 44 2 29 1
31 45 4 9 1
31 47 9 21 2
31 48 6 19 1
31 50 4 29 2
31 51 7 47 1
31 52 11 25 2
31 96 0 53 0
31 97 0 48 2
31 103 1 33 2
31 106 2 30 2
31 116 1 39 0
32 33 2 48 5
33 34 0 4 1
33 37 0 7 2
33 38 0 6 1
33 40 0 7 1
33 41  0 4 1
33 94 0 0 3
33 95 0 2 1
34 35 3 7 0
34 36 1 59 4
34 37 28 49 4
34 38 34 30 4
34 40 0 39 11
34 42 36 59 5
34 43 77 34 4
34 44 58 0 20
34 45 54 10 4
34 46 34 0 4
34 47 77 18 10
34 48 73 34 3
34 49 2 34 0
34 50 4 56 3
34 51 19 5 2
34 52 4 10 3
34 53 17 77 3
34 54 62 42 4
34 56 3 90 3
34 59 15 22 10
34 74 13 59 5
34 79 0 19 3
34 82 3 29 4
34 103 3 44 1
34 110 52 27 6
34 112 5 49 0
34 121 5 34 1
35 37 5 14 1
35 38 8 6 1
35 42 5 15 0
35 43 2 16 1
35 44 3 6 0
35 47 4 7 1
36 37 3 56 2
36 38 0 9 1
36 40 0 72 3
36 42 1 46 0
36 43  5 51 2
36 47 7 29 2
36 59 7 26 1
36 57 2 0 2
36 64 2 34 1
36 68 1 75 1
36 69 3 44 2
36 70 1 27 0
36 79 1 27 1
36 96 5 91 1
36 113 10 21 3
37 38 56 37 6
37 40 4 40 2
37 41 2 26 2
37 42 32 60 3
37 43 32 27 3
37 44 7 27 2
37 45 5 15 4
37 46 2 0 2
37 47 11 45 3
37 48 7 29 4
37 50 2 37 2
37 51 11 19 3
37 52 5 14 2
37 54 13 36 2
37 55 0 8 0
37 56 0 95 0
37 59 12 25 5
37 74  1 35 0
37 79 0 39 0
37 103 3 55 0
37 104 4 20 1
37 110 7 35 3
37 112 0 65 0
37 121 4 38 0
38 40 6 10 3
38 41 2 26 2
38 42 13 36 3
38 43 35 27 3
38 44 5 14 0
38 45 4 8 2
38 46 3 0 2
38 47 10 14 3
38 48 9 10 2
38 49 7 14 1
38 50 4 13 2
38 51 20 4 1
38 52 6 7 1
38 53 7 50 0
38 54 11 20 2
38 56 0 37 0
38 74  2 22 1
38 79 0 26 1
38 103 2 29 1
38 110 4 37 3
38 112 0 15 2
38 121 8 21 2
40 46 1 0 4
40 47 0 22 2
40 59 7 12 2
40 75 0 33 2
40 79 5 22 23
40 93 19 48 38
40 96 13 43 4
40 109 0 22 1
40 112 0 48 0
40 113 8 10 6
40 114 0 74 1
42 43 95 71 6
42 44 29 38 55
42 45 41 23 9
42 46 22 0 6
42 47 50 57 9
42 48 27 50 4
42 49 7 43 2
42 50  13 65 5
42 51 55 12 3
42 52 12 16 4
42 53 22 100 5
42 54 48 77 8
42 55 7 16 1
42 56 6 100 2
42 58 9 45 5
42 59 69 30 3
42 60 2 53 2
42 62 0 22 1
42 64 116 43 4
42 68 108 100 8
42 69 28 50 4
42 70 3 36 0
42 71 0 71 0
42 73 5 93 4
42 79 1 57 0
42 81 0 100 0
42 96 3 85 0
42 103 3 78 2
42 106 18 38 2
42 109 0 47 3
42 110 42 66 11
42 112 10 75 4
42 121 12 72 5
43 44 72 36 18
43 45 99 21 5
43 47 126 46 2
43 48 104 53 3
43 49 9 38 1
43 50 7 58 3
43 51  61 28 4
43 52 11 16 2
43 53  13 100 0
43 54 106 57 4
43 55 5 11 1
43 74 5 57 2
43 103  1 62 1
43 106 20 26 2
43 110 92 58 5
43 121 12 64 1
44 45 155 24 35
44 46 33 0 18
44 47 92 32 21
44 48 160 52 26
44 49 2 36 2
44 50 3 36 2
44 51 9 8 3
44 52 0 0 2
44 53 13 100 7
44 54 75 41 28
44 60 0 22 1
44 74 19 49 27
44 103 6 33 2
44 106 41 27 18
44 110 47 42 29
44 121 0 37 3
45 46 31 0 18
45 47 106 10 8
45 48 131 24 17
45 50 3 74 2
45 51 20 12 5
45 52 5 7 4
45 53 12 60 5
45 54 126 36 25
45 55 3 3 0
45 74 10 29 11
45 103 4 20 3
45 106 29 12 6
45 110 67 16 5
45 121 8 12 2
46 47 56 0 26
46 48 34 0 7
46 50 3 0 4
46 53 14 0 5
46 54 35 0 10
46 57 5 0 4
46 62 30 0 11
46 63 16 0 4
46 67 7 0 1
46 69 1 0 3
46 72 7 0 5
46 73 16 0 15
46 74 8 0 4
46 75 9 0 4
46 76 0 0 2
46 93 53 0 36
46 96 24 0 6
46 103 1 0 3
46 106 16 0 0
46 109 1 0 3
46 110 28 0 7
46 121 2 0 1
47 48 114 37 6
47 49 12 26 0
47 50 9 32 2
47 51 27 8 4
47 52 12 10 4
47 53 15 65 4
47 54 128 36 12
47 57 11 0 3
47 58 2 16 1
47 60 6 26 1
47 62 29 8 8
47 63 13 0 5
47 64 1 22 3
47 65 0 12 2
47 67 3 10 3
47 68 0 54 1
47 69 0 26 2
47 70 2 21 0
47 71 1 22 0
47 72 10 36 3
47 73 6 28 24
47 74 18 49 4
47 75 29 50 0
47 76 4 23 3
47 77 1 31 3
47 78 0 38 0
47 79 0 23 0
47 81 0 63 3
47 93 38 28 7
47 96 25 42 1
47 97 1 0 1
47 98 0 17 0
47 103 11 34 1
47 106 27 16 9
47 108 0 51 0
47 109 0 26 6
47 110 68 28 8
47 112 3 39 1
47 113 4 4 3
47 114 2 69 3
47 118 6 27 2
47 121 5 28 1
48 50 5 27 4
48 51 20 12 3
48 52 4 17 2
48 53 15 100 4
48 54 88 62 13
48 74 10 64 6
48 103 4 58 2
48 106 30 31 8
48 110 85 27 9
48 121 8 48 2
49 50 25 36 8
49 51 6 9 2
49 52 8 13 0
49 53 4 96 0
49 54 8 50 1
49 103 256 68 17
49 104 0 77 5
49 106 29 17 7
49 108 0 56 6
49 114 8 79 0
49 119 30 46 14
49 122 14 100 0
149 150 5 5 2
148 149 1 29 0
146 149 8 0 2
146 150 1 0 1
145 146 1 0 1
145 148 2 86 0
145 149 2 100 2
145 150 12 24 1
144 145 0 18 3
144 147 0 0 2
144 148 0 4 3
144 149 0 6 3
144 150 0 2 2
136 137 1 55 5
136 138 1 30 4
136 139 0 24 1
136 141 1 20 3
136 142 0 11 5
136 144 0 7 2
136 145 4 100 7
136 146 3 0 1
136 147 0 30 3
136 148 1 37 4
136 149 4 70 3
136 150 4 5 2
137 138 9 5 4
137 139 5 3 4
137 140 1 0 4
137 142 3 24 5
137 143 2 3 3
137 144 1 5 3
137 149 1 7 2
138 139 0 3 4
138 142 5 19 4
138 143 2 17 3
138 144 0 12 2
139 142 6 8 6
139 145 2 12 4
140 142 6 10 3
141 145 2 27 4
141 149 1 19 2
142 145 2 18 4
127 128 20 96 21
127 129 31 69 15
128 129 29 76 24
129 130 12 7 4
129 131 47 100 6
129 133 4 13 2
130 131 44 26 19
130 133 39 10 5
131 133 11 13 5
51 52 11 2 2
51 53 13 30 4
51 54 26 6 6
51 74 0 12 2
51 103 2 11 1
51 106 11 19 1
51 110 17 8 6
51 121 7 10 1
52 53 20 44 4
52 54 12 14 3
52 56 1 35 3
52 110 2 10 3
53 54 18 100 3
53 62 0 28 2
53 72 0 100 1
53 74 0 100 2
53 93 0 50 1
53 110 7 100 2
53 114 0 100 3
53 121 10 100 2
54 110 78 70 13
55 56 5 26 3
55 59 5 3 1
55 64 12 5 0
55 110 7 14 2
55 112 59 31 6
55 113 3 2 0
55 115 0 24 3
55 118 1 8 1
56 57 21 0 2
56 58 39 46 5
56 59 5 12 3
56 60 0 68 2
56 61 3 53 2
56 62 28 33 5
56 63 0 0 2
56 65 1 52 1
56 67 1 28 1
56 68 7 100 0
56 69 40 74 2
56 70 47 66 5
56 73 8 100 5
56 77 1 100 1
56 79 4 77 1
56 80 0 34 2
56 81 1 100 1
56 90 29 0 12
56 96 2 100 2
56 97 5 0 9
56 108 0 36 1
57 58 19 0 4
57 60 10 0 5
57 61 5 0 5
57 62 33 0 2
57 63 13 0 3
57 64 2 0 4
57 65 4 0 2
57 67 15 0 9
57 68 6 0 3
57 69 31 0 3
57 70 29 0 2
57 71 2 0 5
57 73 10 0 2
57 75 1 0 4
57 76 8 0 3
57 77 0 0 4
57 79 2 0 1
57 81 2 0 1
57 82 0 0 1
57 85 5 0 2
57 86 2 0 2
57 87 4 0 1
57 90 19 0 4
57 91 6 0 1
57 92 0 0 1
57 96 28 0 1
57 97 5 0 2
57 98 8 0 2
57 100 40 0 2
57 102 3 0 2
57 111 4 0 3
57 112 3 0 3
57 113 0 0 1
57 114 5 0 7
57 115 1 0 2
57 115 6 0 2
57 118 17 0 3
57 128 0 0 11
57 133 1 0 5
57 134 0 0 1
58 59 4 12 2
58 60 3 12 1
58 61 3 30 3
58 62 22 5 6
58 63 1 0 2
58 64 2 15 1
58 65 0 16 4
58 67 1 9 2
58 68 12 46 3
58 69 36 30 5
58 70 47 20 8
58 73 29 40 4
58 79 4 24 4
59 60 1 10 1
59 61 0 15 1
59 62 0 12 1
59 64 76 26 4
59 68 81 45 5
59 69 48 24 3
59 70 11 16 2
59 73 0 26 4
59 79 2 17 2
59 90 0 0 5
59 96 0 28 3
55 108 0 36 3
55 112 0 29 5
55 113 5 4 3
60 61 6 30 7
60 62 5 18 4
60 63 6 0 2
60 64 0 17 2
60 65 1 21 1
60 67 8 11 4
60 68 2 29 2
60 69 2 31 2
60 70 2 21 2
60 71 7 19 5
60 72 0 45 2
60 73 2 55 5
60 76 8 6 2
60 90  0 0 5
60 96 11 77 5
60 97 1 71 4
60 108 0 63 4
60 109 4 53 5
60 111 6 60 9
60 114 0 96 1
61 62 3 16 3
61 62 3 0 2
61 65 1 21 1
61 67 5 13 4
61 68 1 40 0
61 69 2 34 3
61 70 6 19 2
61 109 0 38 1
61 136 2 27 4
61 137 16 19 4
61 138 3 37 3
61 139 1 19 4
61 140 0 8 2
61 142 2 29 5
61 145 0 30 3
62 63 19 0 2
62 64 12 28 3
62 65 7 17 2
62 67 11 29 4
62 68 13 49 2
62 69 11 29 2
62 70 9 27 1
62 71 8 17 2
62 72 1 23 3
62 73 15 52 5
62 75 11 29 2
62 76 2 10 1
62 79 2 46 2
62 93 8 38 3
62 96 5 45 2
62 109 3 57 3
62 111 13 26 2
63 72 1 0 2
63 73 0 0 1
63 75 14 0 2
65 67 6 39 2
69 79 7 29 3
72 108 3 23 2
72 109 1 29 2
81 82 0 28 4
81 83 2 89 3
81 84 6 100 13
81 85 2 100 4
81 86 2 90 5
81 88 0 39 5
81 90 29 0 8
81 93 0 27 2
81 96 10 100 12
81 97 12 100 9
81 98 1 24 3
81 106 25 100 4
81 114 2 86 3
81 115 16 67 7
81 118 7 26 2  
82 83 1 78 5
82 84 0 20 2
82 85 12 67 6
82 88  2 56 6
82 90 0 0 3
82 96 1 28 2
82 97 0 18 2
82 114 1 37 4
83 84 4 100 5
83 85 1 100 4
83 86 8 98 5
83 88 1 100 3
83 92 0 28 2
83 96  1 97 4
83 97 0 80 2
83 101 0 100 3
83 102 0 91 3
83 104 0 100 7
83 106 2 100 5
83 108 1 45 3
83 114 1 80 4
84 85 2 98 2
84 86 0 87 1
84 88 0 69 2
84 90 14 0 7
84 96 23 68 7
84 97 12 87 4
84 102 6 56 3
84 106 97 100 7
84 108 5 87 4
84 114 0 76 2
84 115 4 45 3  
85 86 8 100 4
85 87 5 27 2
85 88 4 84 5
85 90 1 0 2
85 92 1 3 2
85 96 4 29 2
85 97 1 85 5
85 98 0 45 3
85 114 0 87 4
86 88 12 89 6
86 92 1 18 2
86 96 1 67 2
86 97 4 83 3
86 106 35 60 5
86 108 0 34 2
86 114 0 67 4
86 118 0 35 2
88 96  0 80 2
88 104 0 57 4
88 106 4 83 3
88 114 0 45 4
90 96 29 0 17
90 97 27 0 8
90 100 7 0 2
90 106 12 0 2 
96 97 56 67 13
96 98 6 29 4
96 100 6 56 3
96 101 13 67 4
96 102 7 56 4
96 104 0 54 2
96 106 3 84 4
96 108 24 47 8
96 114 2 65 3
96 115 6 45 4
96 118 3 61 3
97 98 3 56 4
97 100 1 65 3
97 101 9 53 4
97 102 2 59 3
97 106 2 45 2
97 108 24 34 7
97 114 2 56 5
